LOCATION,X,Y,fe_exists
S WINTHROP ST BETWEEN 21ST AVE S AND 22ND AVE S,-122.30485622063499,47.575885621187886,1
41ST AVE SW AND SW 98TH ST,-122.38472478160601,47.515629538946,1
30TH AVE AND E ARLINGTON PL,-122.29367394584601,47.6084771034642,1
N 65TH ST BETWEEN GREENWOOD AVE N AND PHINNEY AVE N,-122.35483857599199,47.6760001430706,1
WARREN AVE N BETWEEN GARFIELD ST AND HAYES ST,-122.354425663697,47.6335896640942,1
4TH AVE BETWEEN OLIVE WAY AND STEWART ST,-122.33863603313101,47.6122368155435,1
RANDOLPH AVE BETWEEN E JEFFERSON ST AND WELLINGTON AVE,-122.285611057342,47.60623695854011,1
GREENWOOD AVE N AND PHINNEY AVE N,-122.355170700297,47.6778954354926,1
31ST AVE SW BETWEEN SW 97TH ST AND SW 100TH ST,-122.37194205065799,47.51488273692161,1
51ST AVE S AND S PILGRIM ST,-122.270031494889,47.5156449033799,1
40TH AVE SW BETWEEN SW HUDSON ST AND SW DAWSON ST,-122.382847254417,47.556559930808106,1
YAKIMA AVE S BETWEEN S JUDKINS ST AND S IRVING ST,-122.294426075665,47.5917090103074,1
DALLAS AVE S AND S SOUTHERN ST,-122.31974643284201,47.529790105912106,1
17TH AVE E BETWEEN E GALER ST AND E GARFIELD ST,-122.309885392627,47.6332170801856,1
18TH AVE NW AND NW 80TH ST,-122.38001421793699,47.6868557509556,1
14TH AVE S BETWEEN EAST MARGINAL WAY S AND DEAD END 2,-122.31485530306499,47.5347728873612,1
34TH AVE SW AND SW ROXBURY ST,-122.37551294334999,47.5174723198483,1
DELRIDGE WAY SW BETWEEN 21ST S AVE SW AND SW HENDERSON ST,-122.360294740299,47.5230791836823,1
1ST AVE S AND 1ST AVS ON S RP,-122.33482186619,47.523242006235705,1
NE WINDERMERE RD BETWEEN NE 60TH S ST AND NE 60TH N ST,-122.255892450308,47.6722925787986,1
FAIRVIEW AVE N AND FAIRVIEW PL N,-122.334008492646,47.6262808767074,1
GILMAN DR W BETWEEN 11TH AVE W AND 12TH AVE W,-122.372195492558,47.63761978485729,1
NW 65TH ST BETWEEN 22ND E AVE NW AND 22ND W AVE NW,-122.384508632793,47.675969393107394,1
42ND AVE NE BETWEEN NE 89TH ST AND NE 92ND S ST,-122.28284189833401,47.6939401888696,1
S BAYVIEW ST BETWEEN 24TH AVE S AND RAINIER AVE S,-122.30091215256,47.580994988167,1
51ST AVE S AND S FLETCHER ST,-122.269995799014,47.519038180312,1
S HARNEY ST BETWEEN CORSON AVE S AND 12TH AVE S,-122.31931699661301,47.5483358444735,1
6TH AVE N BETWEEN HARRISON ST AND 6TH AV N SR99 ON RP,-122.344989020466,47.6226543287496,1
17TH AVE BETWEEN E YESLER WAY AND E FIR ST,-122.310223518799,47.60217757295529,1
5TH PL S BETWEEN KENYON ON RP AND 5TH AVE S,,,1
CHELAN-W SEATTLE BR EB ON RP AND DELRIDGE-W SEATTLE BR EB ON RP,-122.361183376998,47.570914593695896,1
30TH AVE NE AND NE 55TH W ST,-122.295639999809,47.668519203513895,1
13TH AVE NW AND HOLMAN E RD NW,-122.372673777303,47.696344113899,1
49TH AVE SW BETWEEN SW DAWSON ST AND SW BRUCE ST,-122.394985274322,47.5554602781595,1
35TH AVE SW BETWEEN SW CLOVERDALE N ST AND SW CLOVERDALE S ST,-122.376636322066,47.5262846749407,1
NW 58TH ST BETWEEN 30TH AVE NW AND 32ND AVE NW,-122.396991825578,47.67092782687671,1
S CLOVERDALE ST BETWEEN 48TH AVE S AND 50TH AVE S,-122.27195144305,47.5261287615596,1
N 105TH ST BETWEEN 1ST AVE NW AND PALATINE AVE N,-122.357444732819,47.7050980707063,1
NE 120TH ST BETWEEN 25TH AVE NE AND 26TH AVE NE,-122.301078025217,47.715715539113,1
13TH AVE AND E MADISON ST,-122.315517864536,47.6133542121303,1
MIDVALE AVE N AND N 45TH ST,-122.343777752444,47.661384958308105,1
EVANSTON AVE N BETWEEN N 60TH ST AND N 61ST ST,-122.351413283144,47.672806976133,1
HARRISON ST BETWEEN 6TH AVE N AND AURORA AVE N,-122.34435514582,47.622062795024604,1
10TH AVE S AND S ELMGROVE ST,-122.32017520719101,47.530506456703606,1
PHINNEY AVE N BETWEEN N 90TH ST AND N 92ND ST,-122.35399087941799,47.695118453222,1
13TH AVE NW BETWEEN NW 70TH E ST AND NW 73RD ST,-122.3725505811,47.6804858224026,1
38TH AVE NE AND NE 110TH ST,-122.288080251742,47.7083419849146,1
HARRISON ST BETWEEN BROAD ST AND TAYLOR AVE N,,,1
FAUNTLEROY WAY SW BETWEEN 44TH AVE SW AND FAUNTLEROY WR N WAY SW,-122.388922955117,47.5445820008171,1
33RD AVE NW BETWEEN NW 70TH ST AND NW 71ST ST,-122.39973727497299,47.6797988800687,1
42ND AVE NE BETWEEN NE 41ST ST AND NE 45TH ST,-122.28274755361,47.6598456907004,1
NW 62ND ST BETWEEN 32ND N AVE NW AND 34TH AVE NW,-122.399727004992,47.6738953343042,1
34TH AVE NE BETWEEN NE 70TH E ST AND NE 73RD ST,-122.291474057668,47.680323525161285,1
BAGLEY AVE N BETWEEN N 40TH ST AND N 41ST ST,-122.332621723319,47.6561442909181,1
E MARION ST BETWEEN 23RD AVE AND 24TH AVE,-122.302108331037,47.6100217693933,1
1ST AVE W AND W HIGHLAND DR,-122.357919003313,47.629577017205,1
BROADWAY E AND E EDGAR S ST,-122.320847181752,47.6444289843004,1
6TH AVE NE BETWEEN NE 72ND ST AND NE 73RD ST,-122.321775901897,47.6812452190485,1
S WASHINGTON ST BETWEEN 29TH AVE S AND 30TH AVE S,-122.29436854198,47.6008625646515,1
28TH AVE NE BETWEEN NE 80TH ST AND NE 82ND ST,-122.297153545786,47.687565704583996,1
COMSTOCK ST BETWEEN DEAD END 2 AND DEXTER AVE N,-122.342557725114,47.6305863001171,1
9TH AVE NW BETWEEN NW 75TH ST AND NW 77TH ST,-122.368336181983,47.68417529581039,1
EVANSTON AVE N AND N 49TH ST,-122.35146867968099,47.664302785172794,1
S HUDSON ST BETWEEN 42ND AVE S AND 43RD AVE S,-122.28012890808901,47.5570268599786,1
KENSINGTON PL N BETWEEN N 54TH ST AND N 55TH ST,-122.32978781285601,47.6682820429401,1
EAST GREEN LAKE WAY N AND N 66TH ST,-122.332169301373,47.677408131762704,1
30TH AVE NE BETWEEN NE BLAKELEY N ST AND NE 52ND ST,-122.29562482115,47.6657407761005,1
NE 53RD ST BETWEEN 27TH AVE NE AND 29TH AVE NE,-122.297632869597,47.66711713794479,1
23RD AVE W BETWEEN W MARINA PL AND W GARFIELD ST ON RP,-122.38700730049,47.63249368998421,1
BEACH DR SW BETWEEN ALKI AVE SW AND BENTON PL SW,-122.41861530016199,47.574865599949,1
18TH AVE NE BETWEEN NE 73RD ST AND NE 75TH ST,-122.30884468782499,47.68214405226321,1
MIDVALE AVE N BETWEEN N 44TH ST AND N ALLEN PL,-122.343789940597,47.660315141419794,1
44TH AVE S AND S CLOVERDALE ST,-122.27805754823099,47.5261194072479,1
48TH AVE S AND S CHICAGO ST,-122.27264853066099,47.5326264011116,1
LYNN ST BETWEEN AURORA AVE N AND 6TH AVE N,-122.345185213668,47.639144728388786,1
28TH AVE E AND E WARD ST,-122.296396272196,47.627385800311,1
3RD AVE NW BETWEEN NW 107TH ST AND NW 110TH ST,-122.36080309694599,47.7078360568159,1
E WARD ST BETWEEN 14TH AVE E AND 15TH AVE E,-122.31356999884399,47.627648768768395,1
S FERDINAND ST BETWEEN 31ST AVE S AND M L KING JR WR WAY S,-122.29208447781299,47.557866066696704,1
NW 100TH PL BETWEEN 6TH AVE NW AND 7TH AVE NW,-122.363624103406,47.70262528695021,1
S MYRTLE PL AND S OTHELLO ST,-122.28605964180599,47.53706515386229,1
N 106TH ST BETWEEN BAGLEY AVE N AND DEAD END,-122.331933941054,47.705928723275996,1
BEACON WR AVE S AND S THISTLE S ST,-122.288015800101,47.527885990769704,1
NE 60TH ST BETWEEN 34TH E AVE NE AND 35TH AVE NE,-122.290687284061,47.672147708486214,1
E MADISON ST BETWEEN 33RD AVE E AND 34TH AVE E,-122.288842143149,47.628454625484,1
30TH AVE BETWEEN E MARION S ST AND E MARION N ST,-122.293801682785,47.61022196512801,1
14TH AVE S AND S MASSACHUSETTS ST,-122.314859053154,47.588436702877104,1
S HOLGATE ST BETWEEN S HOLGATE BR AND AIRPORT S WAY S,-122.322446695159,47.5861529677575,1
13TH AVE S BETWEEN S STEVENS ST AND S WINTHROP ST,-122.31600798569201,47.5764387210501,1
N 100TH ST BETWEEN FREMONT AVE N AND LINDEN AVE N,-122.348692138838,47.7014417762716,1
16TH AVE NE AND NE 120TH ST,-122.31121553920099,47.7157776164475,1
39TH AVE E AND MCGILVRA ER BLVD E,-122.282842580268,47.626198566185295,1
CHELAN SR AVE SW BETWEEN DELRIDGE WAY SW AND W SEATTLE BR WB-CHELAN OFF RP,-122.36107171882799,47.57170056131311,1
W HOWE ST BETWEEN 8TH AVE W AND 9TH AVE W,-122.368347738999,47.63595441107621,1
NE 47TH ST BETWEEN 7TH AVE NE AND 8TH AVE NE,-122.320137004423,47.6631366755763,1
SW DAKOTA ST BETWEEN 49TH AVE SW AND 50TH AVE SW,-122.395481558108,47.5666617407471,1
38TH AVE NE BETWEEN NE 110TH ST AND NE 113TH ST,-122.2880520757,47.7092449598028,1
NW 50TH ST BETWEEN 9TH AVE NW AND 11TH AVE NW,-122.369687084083,47.665041099754,1
41ST AVE S BETWEEN S SNOQUALMIE ST AND S ALASKA ST,-122.281700304332,47.561027991354294,1
9TH AVE NE AND NE 65TH ST,-122.31870127796499,47.67584077455,1
20TH AVE NE AND NE 104TH ST,-122.306997563511,47.7039289908216,1
48TH AVE NE BETWEEN NE 39TH ST AND NE 40TH ST,-122.276687649774,47.657197358530794,1
14TH AVE S BETWEEN S STATE ST AND S GRAND ST,-122.31486305463699,47.58736508355471,1
51ST AVE S AND S RYAN WAY,-122.270067925329,47.5095386542355,1
GOULD AVE S BETWEEN GOULD WR AVE S AND S GRAHAM ST,-122.303579919944,47.546652502004214,1
OLIVE WAY AND OLIVE WY ON RP,-122.328509418566,47.616378586734115,1
NE 90TH ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,-122.31623961806801,47.694003420398204,1
60TH AVE SW AND ALKI AVE SW,-122.409331181902,47.57950947926911,1
KIRKWOOD PL N BETWEEN N 56TH ST AND N 57TH ST,-122.332106030362,47.6695766133214,1
S HAZEL ST BETWEEN 51ST AVE S AND 53RD AVE S,-122.26882829969,47.504886485133,1
CALIFORNIA AVE SW BETWEEN SW DONALD ST AND SW ATLANTIC ST,-122.386159172255,47.591253615098196,1
JONES AVE NW AND NW 75TH ST,-122.386456102269,47.683187771283706,1
57TH AVE NE BETWEEN NE 77TH ST AND DEAD END 2,-122.26717912870001,47.6854607985713,1
24TH AVE NE BETWEEN NE 75TH ST AND NE 77TH ST,-122.301857322632,47.683954229671706,1
FAIRVIEW AVE N BETWEEN THOMAS ST AND HARRISON ST,-122.33427101162901,47.621418160466796,1
DAYTON AVE N AND N 145TH ST,-122.353038647843,47.7341299497014,1
1ST AVE NW AND NW 100TH ST,-122.358075053802,47.7014741395666,1
13TH AVE S BETWEEN S HUDSON ST AND S PEARL ST,-122.316112696147,47.55676963611821,1
E BOSTON NR TR BETWEEN E BOSTON SR W TR AND E BOSTON SR E TR,-122.312405207691,47.6378780032288,1
N 36TH ST BETWEEN CARR PL N AND WOODLAWN AVE N,-122.33903969554,47.650515115505286,1
56TH PL S BETWEEN S WALLACE ST AND S 120TH ST,-122.267912234406,47.4964029530454,1
48TH AVE NE BETWEEN NE 45TH E ST AND NE 47TH ST,-122.275817839477,47.662185789043896,1
11TH AVE NE AND NE 78TH ST,-122.31625800178101,47.68528529307489,1
N 54TH ST BETWEEN MERIDIAN AVE N AND KEYSTONE N PL N,-122.333095589384,47.667938590060395,1
E ALLISON ST BETWEEN DEAD END 1 AND FAIRVIEW AVE E,-122.324683581922,47.6492239055573,1
37TH AVE NE BETWEEN NE 52ND ST AND NE 55TH ST,-122.287960805138,47.667600649551495,1
AIRPORT NB WAY S AND S ROYAL BROUGHAM WAY,-122.32276942132299,47.5927818237595,1
ELLIS AVE S BETWEEN S EDDY ST AND S ALBRO PL,-122.318481321034,47.5453471213659,1
NE PACIFIC ST BETWEEN LATONA AVE NE AND 4TH AVE NE,-122.32513855372999,47.6550089167608,1
17TH AVE NW AND NW 70TH ST,-122.37891563107999,47.67952327525661,1
BELMONT AVE E BETWEEN BELLEVUE PL E AND BELLEVUE CT E,-122.326289945847,47.6274842075538,1
18TH AVE SW BETWEEN SW MYRTLE ST AND SW WEBSTER ST,-122.357290800534,47.5373126967889,1
CALIFORNIA AVE SW AND SW MYRTLE ST,-122.38726892986799,47.5399219841005,1
NW 94TH ST BETWEEN 31ST AVE NW AND DEAD END 4,-122.397556373991,47.697144707998,1
17TH AVE NE AND NE 82ND ST,-122.310040733393,47.6885006162246,1
S BRADFORD ST BETWEEN 7TH AVE S AND AIRPORT WAY S,-122.32337325436899,47.568946018805285,1
50TH AVE S BETWEEN S ADAMS ST AND S GENESEE ST,-122.27073042220199,47.564703651321295,1
N 143RD ST BETWEEN PHINNEY AVE N AND DAYTON AVE N,-122.353701865606,47.7323145493947,1
S WARSAW ST BETWEEN 46TH AVE S AND DEAD END 3,-122.274729894497,47.54336067916621,1
HARVARD AVE E BETWEEN E ALOHA ST AND E PROSPECT ST,-122.322337606848,47.62775502211289,1
40TH AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST,-122.382815221802,47.56196722116071,1
S KENYON ST BETWEEN OCCIDENTAL AVE S AND 2ND AVE S,-122.33283721479499,47.532029850512714,1
N 53RD ST BETWEEN MERIDIAN AVE N AND KEYSTONE PL N,-122.332855790564,47.6672032417961,1
UTAH AVE S AND S ATLANTIC ST,-122.335119481934,47.5903123973124,1
51ST AVE S AND S BATEMAN ST,-122.26989083290199,47.546982776093294,1
BELLEVUE PL E BETWEEN BELMONT AVE E AND SUMMIT W AVE E,-122.325771524785,47.627198863424,1
BEACON AVE S BETWEEN 42ND AVE S AND M L KING JR WR WAY S,-122.28032630551901,47.5207310953526,1
2ND AVE NE AND NE 103RD ST,-122.32725419940901,47.703170673148406,1
NE 63RD ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE,-122.318034086553,47.6741600989236,1
38TH AVE NE AND NE 125TH ST,-122.28733350866301,47.7192243805797,1
SW HOLDEN ST BETWEEN 8TH AVE SW AND HIGHLAND PK S WAY SW,-122.346514313122,47.5337516536302,1
S ALASKA ST BETWEEN 50TH AVE S AND 51ST AVE S,-122.270075282691,47.5605924501635,1
MONTLAKE BLVD E AND MONTLAKE BV EB ON RP,,,1
N 117TH ST BETWEEN CORLISS AVE N AND 1ST AVE NE,-122.330091823641,47.71408273783171,1
26TH AVE E AND E GALER W ST,-122.299635637394,47.632267342976505,1
18TH AVE S BETWEEN S BAYVIEW W ST AND S WAITE ST,-122.30978508980499,47.5806377019831,1
6TH AVE SW BETWEEN SW ELMGROVE ST AND SW CLOVERDALE ST,-122.342935514673,47.528272655651996,1
BROADWAY BETWEEN SPRUCE ST AND E SPRUCE ST,,,1
40TH AVE NE BETWEEN NE 51ST ST AND NE 52ND PL,-122.28480668093,47.6668050460025,1
1ST AVE W BETWEEN W PROSPECT ST AND DEAD END 2,-122.357926269888,47.628967511211904,1
3RD AVE NW BETWEEN NW 73RD ST AND NW 74TH ST,-122.36057163169701,47.682162199665896,1
28TH PL W BETWEEN W JAMESON W ST AND GILMAN AVE W,-122.39386429842199,47.660323477660704,1
NW 46TH ST BETWEEN 9TH AVE NW AND 11TH AVE NW,-122.369691038995,47.662197920851604,1
1ST AVE NW AND NW 41ST ST,-122.357584309073,47.656345892287504,1
34TH AVE NE BETWEEN NE 73RD ST AND NE 75TH ST,-122.291528988727,47.682140149367505,1
1ST AVE S BETWEEN S HUDSON ST AND S DAWSON ST,-122.33421411116699,47.55653911885511,1
36TH AVE SW BETWEEN SW THISTLE ST AND SW CLOVERDALE ST,-122.37837958555001,47.527165523056794,1
27TH AVE S BETWEEN S WINTHROP ST AND S HANFORD ST,-122.298265705557,47.5754820796663,1
SW BRANDON ST BETWEEN 18TH AVE SW AND 19TH AVE SW,-122.35768116069299,47.553703099115715,1
DAYTON AVE N AND N 39TH E ST,-122.35234742983,47.6541407736971,1
RENTON AVE S AND S JUNEAU ST,-122.28466048125799,47.5497404167293,1
SW TRENTON ST BETWEEN 37TH AVE SW AND 38TH AVE SW,-122.380015465335,47.5246983839441,1
52ND AVE NE BETWEEN NE 60TH ST AND NE 65TH ST,-122.271642846222,47.673951630089,1
MERIDIAN AVE N BETWEEN N 80TH ST AND N 82ND ST,-122.33313307766001,47.6877762465044,1
HAYES ST AND WARREN AVE N,-122.354420728581,47.6340144079883,1
EAST GREEN LAKE WAY N AND N 57TH ST,-122.33990391185301,47.670203675637204,1
15TH AVE NW BETWEEN NW 90TH N ST AND NW 92ND ST,-122.376797049468,47.6953792003005,1
N 132ND ST BETWEEN 1ST AVE NW AND PALATINE AVE N,-122.357924866046,47.725061639691496,1
32ND AVE NE BETWEEN NE 62ND ST AND NE 65TH W ST,-122.293261041639,47.67487840550999,1
NE RAVENNA EB BV BETWEEN NE RAVENNA BV OFF RP AND 9TH AVE NE,-122.31951827576201,47.67277770091471,1
15TH AVE E AND E THOMAS S ST,-122.312712325821,47.620503231625605,1
LAKE WASHINGTON BLVD BETWEEN E SPRING ST AND MADRONA DR,-122.282246237431,47.611776351251294,1
NE 54TH ST BETWEEN 26TH AVE NE AND 27TH N AVE NE,-122.299034495198,47.6679965445903,1
27TH AVE S BETWEEN S MAIN E ST AND DEAD END 1,-122.29745534835399,47.600034737611296,1
20TH AVE NE AND NE 91ST ST,-122.306828342248,47.6948497389182,1
NW 95TH ST BETWEEN 3RD AVE NW AND 4TH AVE NW,-122.361369896218,47.6978534788457,1
NE 65TH ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,-122.31500344725201,47.675809441066896,1
N 86TH ST BETWEEN LINDEN AVE N AND AURORA AVE N,-122.345872571396,47.691291268864795,1
N 82ND ST BETWEEN ASHWORTH AVE N AND DENSMORE AVE N,-122.338447650829,47.6887198054268,1
FREMONT AVE N BETWEEN N 104TH ST AND N 105TH ST,-122.35006948607901,47.7047039514288,1
S WARSAW ST BETWEEN RAINIER AVE S AND 48TH AVE S,-122.27303439504801,47.5433747452328,1
NE 75TH ST BETWEEN BROOKLYN AVE NE AND 14TH AVE NE,-122.31369696385201,47.68306568347649,1
2ND AV ET S AND S MAIN ST,-122.330342447037,47.5999913145263,1
NE 104TH ST BETWEEN 20TH AVE NE AND 23RD AVE NE,-122.305652545387,47.7039173252683,1
GREENWOOD AVE N AND N 74TH ST,-122.355300427722,47.6825537715197,1
6TH AVE N AND LEE ST,-122.34495037907101,47.6314085570756,1
N 63RD ST BETWEEN WOODLAND PL N AND WHITMAN PL N,-122.347241804889,47.6742052364077,1
FAUNTLEROY WAY SW AND SW SPOKANE ST,-122.373475670066,47.5719503313152,1
DEXTER AVE N BETWEEN 6TH AVE N AND WHEELER ST,-122.34449079311001,47.6406158060979,1
30TH AVE S BETWEEN S IRVING ST AND S ATLANTIC ST,-122.293448928705,47.590332088169404,1
5TH AVE NW AND NW 60TH ST,-122.362928893267,47.67234630377229,1
NE BANNER PL BETWEEN NE 75TH ST AND 9TH AVE NE,-122.3199448539,47.6824646278755,1
DURLAND AVE NE AND EXETER AVE NE,-122.28115049767099,47.71492562096021,1
25TH AVE NE BETWEEN NE 113TH N ST AND NE 115TH ST,-122.30173242586099,47.7115222397685,1
10TH AVE S AND S THISTLE ST,-122.320255127832,47.528157307341004,1
47TH AVE S BETWEEN S DAWSON ST AND S BENNETT ST,-122.27441528144199,47.55483171890389,1
SW DAWSON ST BETWEEN 16TH AVE SW AND 17TH AVE SW,-122.35545245959801,47.5559624587911,1
BAGLEY AVE N BETWEEN N 43RD ST AND N 44TH ST,-122.332571996273,47.65970604876021,1
17TH AVE SW BETWEEN DEAD END 5 AND SW WEBSTER ST,-122.356154278925,47.536707861210786,1
BEACON WR AVE S BETWEEN S BRIGHTON ST AND S WILLOW ST,-122.29910540465,47.541481352253285,1
S KING ST BETWEEN 28TH AVE S AND 29TH AVE S,-122.295671688556,47.598033537781,1
40TH AVE SW AND SW DAWSON ST,-122.382873738391,47.5556477855435,1
NE 53RD ST BETWEEN 1ST AVE NE AND LATONA AVE NE,-122.32676653117599,47.6671710935811,1
BAGLEY AVE N AND N 107TH ST,-122.332620780003,47.7068408194298,1
24TH AVE NW BETWEEN NW 99TH ST AND NW 100TH ST,-122.387556155389,47.701357320937795,1
RANDOLPH PL BETWEEN 37TH AVE AND NORWOOD PL,-122.28568988689,47.607439383816605,1
31ST AVE AND E CHERRY ST,-122.292580338219,47.607976197811496,1
18TH AVE S AND S STEVENS ST,-122.309304367111,47.576991249044,1
25TH AVE NE BETWEEN NE 126TH ST AND NE 127TH ST,,,1
N 72ND ST BETWEEN DAYTON AVE N AND FREMONT AVE N,-122.35124561276501,47.6810530905857,1
11TH AVE NE BETWEEN NE 123RD ST AND NE 125TH ST,-122.31614494963199,47.7185294710143,1
S DAWSON ST BETWEEN 2ND AVE S AND 3RD AVE S,-122.331636541591,47.5556475843878,1
CALIFORNIA AVE SW BETWEEN SW WILLOW ST AND SW MILLS ST,-122.387247548107,47.5418823368729,1
34TH AVE BETWEEN E JAMES ST AND E CHERRY ST,-122.28943372869401,47.6073665723886,1
N 59TH ST BETWEEN DAYTON AVE N AND EVANSTON AVE N,-122.35215443596901,47.671741534918006,1
CANFIELD PL N AND N 55TH ST,-122.33487257931101,47.668688270790796,1
NEWELL ST BETWEEN QUEEN ANNE AVE N AND 1ST S AVE N,-122.35621588632,47.64411751534461,1
20TH AVE S BETWEEN S DAWSON ST AND S BRANDON ST,-122.30710386114401,47.5550608157855,1
8TH AVE S AND S ORCHARD ST,-122.322565528442,47.538678675481385,1
N NORTHLAKE PL AND N NORTHLAKE W WAY,-122.33857726534201,47.6469016930703,1
42ND AVE NE BETWEEN NE 88TH ST AND NE 89TH ST,-122.28258826526199,47.6926516950179,1
WALLINGFORD AVE N BETWEEN N 135TH ST AND N 137TH ST,-122.33691559847799,47.7277615455439,1
E CRESCENT DR BETWEEN 20TH AVE E AND PEACH CT E,-122.305513507621,47.6332096521456,1
S WELLER ST BETWEEN MAYNARD AVE S AND MAYNARD AL S,-122.32473426268601,47.5975123508643,1
N 64TH ST BETWEEN PHINNEY AVE N AND FRANCIS AVE N,-122.353879212318,47.6753164078986,1
NE 125TH ST BETWEEN 36TH AVE NE AND 37TH AVE NE,-122.28893347308399,47.719237890859795,1
21ST AVE S BETWEEN S HOLGATE ST AND S PLUM ST,-122.30553753207899,47.5859191319434,1
1ST AVE NE BETWEEN NE 103RD ST AND I5 EXPRESS ON RP,-122.328529310103,47.7034553508075,1
NW 68TH ST BETWEEN 28TH AVE NW AND 30TH AVE NW,-122.394325326703,47.678035014839494,1
37TH AVE SW BETWEEN SW PRESCOTT PL AND SW ADMIRAL E WAY,-122.377622891139,47.5817466030033,1
MCKINLEY PL N BETWEEN KENWOOD PL N AND KEYSTONE PL N,-122.335635076567,47.6714250288587,1
21ST AVE NE AND NE 102ND ST,-122.305825420161,47.7021050711393,1
23RD AVE S BETWEEN S KENNY ST AND S SPENCER ST,-122.304301757036,47.5488207744865,1
SW HENDERSON ST BETWEEN DELRIDGE WAY SW AND 21ST AVE SW,-122.360294525216,47.52286100053989,1
5TH AVE SW AND SW ROXBURY ST,-122.341601284881,47.517281209694296,1
8TH AVE NW BETWEEN NW 89TH ST AND NW 90TH ST,-122.366011747776,47.693898272923896,1
W REPUBLICAN ST BETWEEN 1ST AVE W AND 2ND AVE W,-122.358677089085,47.623283534345894,1
S GENESEE ST BETWEEN 41ST AVE S AND 42ND AVE S,-122.28123216287099,47.5641492962852,1
49TH AVE SW BETWEEN SW BRANDON ST AND SW FINDLAY ST,-122.395030182523,47.5530710593388,1
32ND AVE NE BETWEEN NE 68TH ST AND NE 70TH E ST,-122.293057346315,47.678506475081704,1
E YESLER WAY BETWEEN 31ST AVE AND 32ND AVE,-122.29191099762699,47.6016464902476,1
S THISTLE ST BETWEEN 36TH AVE S AND 37TH AVE S,-122.286286686942,47.5278799048365,1
15TH AVE S BETWEEN S SHELTON ST AND S HUDSON ST,-122.31344206946699,47.557522857066296,1
NE 125TH ST BETWEEN SAND POINT ER WAY NE AND DEAD END 2,,,1
1ST AVE W BETWEEN W OLYMPIC PL AND W ALOHA ST,-122.357997987022,47.626957230377705,1
31ST AVE SW AND SW CITY VIEW ST,-122.372211083097,47.5736843930579,1
S MAIN ST BETWEEN 17TH AVE S AND 18TH AVE S,-122.30961794755301,47.6000020964536,1
S HOLLY ST BETWEEN 29TH AVE S AND SHAFFER AVE S,-122.295288104903,47.542648860953996,1
S RIVER ST BETWEEN 2ND AVE S AND 3RD AVE S,-122.331345080565,47.5436380841481,1
NW 54TH ST BETWEEN 32ND AVE NW AND NW 54TH SR ST,-122.398975759138,47.6674715098811,1
W MANOR PL BETWEEN 26TH PL W AND 27TH PL W,-122.390664650029,47.6532078726822,1
28TH AVE NE BETWEEN NE 62ND ST AND NE 65TH ST,-122.29748326381201,47.6748782228576,1
S CLOVERDALE PL BETWEEN WABASH AVE S AND WOLCOTT AVE S,-122.267157640041,47.527951693233994,1
CLISE PL W BETWEEN 32ND AVE W AND WOLFE PL W,-122.398686856586,47.63845863578079,1
50TH AVE SW BETWEEN SW ANDOVER ST AND SW DAKOTA ST,-122.396138177608,47.567581565488005,1
S LANDER ST BETWEEN 6TH AVE S AND 6TH PL S,-122.325591776053,47.5798090312646,1
5TH AVE S BETWEEN S BRANDON ST AND S LUCILE ST,-122.32836133312901,47.5537644347659,1
